"State","District","Date","Year","Month","Avg_smlvl_at15cm","Agency_name"
"Odisha","Khordha","2023-06-02","2023","06","17.0840918347","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-01","2023","06","17.5576041269","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-03","2023","06","16.6673554029","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-04","2023","06","17.081415775","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-05","2023","06","16.8734640506","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-06","2023","06","16.4326998435","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-07","2023","06","16.911359672","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-08","2023","06","17.3096934078","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-09","2023","06","17.1878288575","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-11","2023","06","17.8404119639","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-10","2023","06","16.7585092474","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-12","2023","06","17.0676475733","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-13","2023","06","17.8836658518","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-14","2023","06","17.4233919989","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-15","2023","06","16.9447565735","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-16","2023","06","16.5353050904","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-17","2023","06","16.4184013537","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-18","2023","06","16.1710727342","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-19","2023","06","22.1342253014","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-20","2023","06","19.8787265714","NRSC VIC MODEL"
"Odisha","Khordha","2023-06-21","2023","06","19.0539221026","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-02","2023","06","23.0620249871","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-01","2023","06","24.1272092347","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-03","2023","06","22.1722696501","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-04","2023","06","21.6866828289","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-05","2023","06","22.079725438","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-06","2023","06","21.2577730251","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-07","2023","06","20.610845638","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-08","2023","06","20.9898461178","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-09","2023","06","20.3403883836","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-10","2023","06","19.6607609122","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-11","2023","06","19.0918608287","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-12","2023","06","18.6428867696","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-13","2023","06","19.9949996273","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-14","2023","06","19.5819585658","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-15","2023","06","19.4802089782","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-16","2023","06","18.948982474","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-17","2023","06","18.430920937","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-19","2023","06","24.7111087432","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-20","2023","06","23.1712051199","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-18","2023","06","18.4043716699","NRSC VIC MODEL"
"Odisha","Koraput","2023-06-21","2023","06","24.5297852589","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-02","2023","06","25.156738573","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-01","2023","06","25.8408617334","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-03","2023","06","24.3849802136","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-04","2023","06","23.7580081604","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-05","2023","06","26.7315964502","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-06","2023","06","25.2864512408","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-07","2023","06","26.0257276004","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-08","2023","06","24.9585680306","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-09","2023","06","24.3268819911","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-10","2023","06","23.7703628941","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-11","2023","06","23.1743318705","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-12","2023","06","22.6181930348","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-13","2023","06","22.1516861202","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-14","2023","06","21.7094277222","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-15","2023","06","21.6813565834","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-16","2023","06","21.209425354","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-17","2023","06","20.7743755684","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-19","2023","06","25.0095660121","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-20","2023","06","24.044624075","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-18","2023","06","21.8880476234","NRSC VIC MODEL"
"Odisha","Malkangiri","2023-06-21","2023","06","28.3715988461","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-02","2023","06","25.4852905315","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-01","2023","06","26.4185400261","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-03","2023","06","24.8294840794","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-04","2023","06","26.7718742437","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-05","2023","06","25.7843163436","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-06","2023","06","24.9276611283","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-07","2023","06","24.917511217","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-08","2023","06","24.1773718872","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-09","2023","06","23.6216128181","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-11","2023","06","26.1603470718","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-10","2023","06","24.5061407037","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-12","2023","06","25.1697822866","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-13","2023","06","27.1890725582","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-14","2023","06","27.8832445394","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-15","2023","06","26.4592873088","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-16","2023","06","27.331404385","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-17","2023","06","26.0543215957","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-18","2023","06","26.4665670113","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-19","2023","06","30.1025806377","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-20","2023","06","27.5497324939","NRSC VIC MODEL"
"Odisha","Mayurbhanj","2023-06-21","2023","06","26.464631596","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-02","2023","06","22.0748583156","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-01","2023","06","22.6193273228","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-03","2023","06","21.5901244031","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-04","2023","06","21.1662442124","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-05","2023","06","20.7884240254","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-06","2023","06","20.5269098186","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-07","2023","06","20.1991985314","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-08","2023","06","20.0321751403","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-09","2023","06","19.7520723084","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-11","2023","06","19.3442592638","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-10","2023","06","19.4847328533","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-12","2023","06","19.087247304","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-13","2023","06","21.243877541","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-14","2023","06","20.4556539067","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-15","2023","06","20.583933005","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-16","2023","06","20.2002470089","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-17","2023","06","19.8676145678","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-18","2023","06","19.6130518492","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-19","2023","06","20.1027812206","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-20","2023","06","19.7652535702","NRSC VIC MODEL"
"Odisha","Nabarangpur","2023-06-21","2023","06","28.1470887516","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-02","2023","06","22.5940503795","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-01","2023","06","23.8765086873","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-03","2023","06","21.920373897","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-04","2023","06","24.2974547359","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-05","2023","06","23.2018650874","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-06","2023","06","22.3955895624","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-07","2023","06","22.6696535773","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-08","2023","06","22.1040871932","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-09","2023","06","21.6085000717","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-11","2023","06","25.5808046102","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-10","2023","06","21.1490227368","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-12","2023","06","23.6766534386","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-13","2023","06","22.9037676029","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-14","2023","06","22.3541282186","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-15","2023","06","22.0826619759","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-16","2023","06","21.5670412439","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-17","2023","06","21.6798456135","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-18","2023","06","21.267600504","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-19","2023","06","26.755059275","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-20","2023","06","24.4056836773","NRSC VIC MODEL"
"Odisha","Nayagarh","2023-06-21","2023","06","23.4874582901","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-02","2023","06","21.2301599037","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-01","2023","06","21.9398189279","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-03","2023","06","20.6666541908","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-04","2023","06","20.1928613105","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-05","2023","06","20.5678496436","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-06","2023","06","20.1436319158","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-07","2023","06","19.7368360681","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-08","2023","06","19.4834823645","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-09","2023","06","19.1389950128","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-11","2023","06","18.5846986262","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-10","2023","06","18.8181071357","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-12","2023","06","18.3584659412","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-13","2023","06","18.6797197922","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-14","2023","06","18.4734281376","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-15","2023","06","18.4906342937","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-16","2023","06","18.2067843719","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-17","2023","06","17.9360306134","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-18","2023","06","18.0953820085","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-19","2023","06","19.4336805645","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-20","2023","06","18.7553321568","NRSC VIC MODEL"
"Odisha","Nuapada","2023-06-21","2023","06","20.0561172045","NRSC VIC MODEL"
"Odisha","Puri","2023-06-02","2023","06","9.9256534096","NRSC VIC MODEL"
"Odisha","Puri","2023-06-01","2023","06","10.1460542611","NRSC VIC MODEL"
"Odisha","Puri","2023-06-03","2023","06","9.7302517503","NRSC VIC MODEL"
"Odisha","Puri","2023-06-04","2023","06","9.5732582193","NRSC VIC MODEL"
"Odisha","Puri","2023-06-05","2023","06","9.4200872707","NRSC VIC MODEL"
"Odisha","Puri","2023-06-06","2023","06","9.2639898061","NRSC VIC MODEL"
"Odisha","Puri","2023-06-07","2023","06","9.2095608604","NRSC VIC MODEL"
"Odisha","Puri","2023-06-08","2023","06","9.5007243817","NRSC VIC MODEL"
"Odisha","Puri","2023-06-09","2023","06","9.4418341055","NRSC VIC MODEL"
"Odisha","Puri","2023-06-11","2023","06","9.2997235518","NRSC VIC MODEL"
"Odisha","Puri","2023-06-10","2023","06","9.2672266225","NRSC VIC MODEL"
"Odisha","Puri","2023-06-12","2023","06","9.137031549","NRSC VIC MODEL"
"Odisha","Puri","2023-06-13","2023","06","10.8907062803","NRSC VIC MODEL"
"Odisha","Puri","2023-06-14","2023","06","11.0237205597","NRSC VIC MODEL"
"Odisha","Puri","2023-06-15","2023","06","10.7093670002","NRSC VIC MODEL"
"Odisha","Puri","2023-06-16","2023","06","10.4294218258","NRSC VIC MODEL"
"Odisha","Puri","2023-06-17","2023","06","10.2096754525","NRSC VIC MODEL"
"Odisha","Puri","2023-06-18","2023","06","10.0048730153","NRSC VIC MODEL"
"Odisha","Puri","2023-06-19","2023","06","15.2884794577","NRSC VIC MODEL"
"Odisha","Puri","2023-06-20","2023","06","14.2386708982","NRSC VIC MODEL"
"Odisha","Puri","2023-06-21","2023","06","13.594137295","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-02","2023","06","24.3612555358","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-01","2023","06","25.2278934083","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-03","2023","06","23.677032165","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-04","2023","06","23.2691615598","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-05","2023","06","25.6359196117","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-06","2023","06","24.3893573824","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-07","2023","06","23.5827521337","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-08","2023","06","23.6858717475","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-09","2023","06","23.0184765726","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-11","2023","06","22.3074993401","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-10","2023","06","22.4756727472","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-12","2023","06","21.8860982171","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-13","2023","06","22.3798539165","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-14","2023","06","21.905556256","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-15","2023","06","22.7862856579","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-16","2023","06","22.0745786571","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-17","2023","06","21.7400449316","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-19","2023","06","25.8746601354","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-20","2023","06","25.0278158541","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-18","2023","06","21.3274363797","NRSC VIC MODEL"
"Odisha","Rayagada","2023-06-21","2023","06","24.9766050327","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-02","2023","06","21.9450061276","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-01","2023","06","22.8839603179","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-03","2023","06","21.3691236826","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-04","2023","06","20.9544440219","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-05","2023","06","24.3141719739","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-06","2023","06","22.8050300474","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-07","2023","06","22.1346773473","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-08","2023","06","21.7235252526","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-09","2023","06","21.2850337083","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-11","2023","06","20.6445494938","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-10","2023","06","20.8956950879","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-12","2023","06","20.3190441822","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-13","2023","06","21.4315582103","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-14","2023","06","20.9181212745","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-15","2023","06","21.8871451685","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-16","2023","06","21.2426358884","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-17","2023","06","20.7750459215","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-18","2023","06","20.5957352896","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-19","2023","06","20.9264419754","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-20","2023","06","22.2187574261","NRSC VIC MODEL"
"Odisha","Sambalpur","2023-06-21","2023","06","21.5233248466","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-02","2023","06","18.2984746242","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-01","2023","06","18.7200703166","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-03","2023","06","18.0305204992","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-04","2023","06","17.7980197178","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-05","2023","06","17.9664373143","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-06","2023","06","17.7526478809","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-07","2023","06","17.5491680118","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-08","2023","06","17.4274508503","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-09","2023","06","17.2451536957","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-11","2023","06","16.9683265234","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-10","2023","06","17.071773288","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-12","2023","06","16.8376430331","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-13","2023","06","16.758246621","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-14","2023","06","16.6338365142","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-15","2023","06","16.7126518479","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-16","2023","06","16.6727594861","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-17","2023","06","16.537810077","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-18","2023","06","16.4217386606","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-19","2023","06","16.7877040417","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-20","2023","06","17.0107206693","NRSC VIC MODEL"
"Odisha","Sonepur","2023-06-21","2023","06","17.2284594859","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-02","2023","06","19.6700678666","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-01","2023","06","20.5318627324","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-03","2023","06","19.1738813291","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-04","2023","06","19.0551159986","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-05","2023","06","20.5521329772","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-06","2023","06","19.8351961626","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-07","2023","06","19.3197425419","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-08","2023","06","18.9282275451","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-09","2023","06","18.5816603385","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-11","2023","06","18.055940771","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-10","2023","06","18.2612755124","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-12","2023","06","17.8155940673","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-13","2023","06","17.990442998","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-14","2023","06","18.586731842","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-15","2023","06","18.6749590698","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-16","2023","06","18.411257766","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-17","2023","06","18.066241961","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-18","2023","06","18.3598160607","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-19","2023","06","19.4582622594","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-20","2023","06","19.1577589754","NRSC VIC MODEL"
"Odisha","Sundargarh","2023-06-21","2023","06","20.1973282461","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-01","2023","06","7.5656441201","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-02","2023","06","7.4836056082","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-03","2023","06","7.3985572398","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-04","2023","06","7.3295608146","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-05","2023","06","7.2531132619","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-06","2023","06","10.5165380277","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-07","2023","06","10.017281447","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-08","2023","06","9.7421450636","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-10","2023","06","9.2667050821","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-09","2023","06","9.4849313613","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-11","2023","06","9.0728397713","NRSC VIC MODEL"
"Puducherry","Karaikal","2023-06-12","2023","06","8.884163318","NRSC VIC MODEL"
